fn,firstSentence,confidence,codes
Indobit-A-NYT1981 - Jan 1 - March 31-244.txt, a former senior fashion editor at Vogue magazine whose panache and sense of quality earned him the reputation of one of the fashion industry's great men of style,10.884943160982765,isco08-2642,isco08-2641,isco08-12
Indobit-A-NYT1984_501-1000-23.txt, a New Zealand writer who was best known for her books about teaching schoolchildren in her native country,1.8892794606489067,isco08-2641,isco08-231,KZ-Music
Indobit-A-NYT1986_501-1000-456.txt," an author, educator and civil rights activist who was the first black woman to earn a doctorate in education from Harvard University",1.0372369125059842,isco08-2641,isco08-264,isco08-23
Indobit-A-NYT1984_501-1000-136.txt," the former president of the Southern Coal Producers' Association and later of the National Bituminous Coal Operators Association, both industry trade groups",11.030608582453857,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1980_1-500-444.txt, an interior designer who also worked in the fashion field,2.1926315789473687,isco08-2163,occ2000-263,isco08-5241
Indobit-A-NYT1980_501-904-229.txt, owner of the Houston Rockets of the National Basketball Association and chairman of the New Mexico State Racing Commission,1.6616424822476072,isco08-1120,occ2000-432,occ2000-021
Indobit-A-NYT1984_1-500-272.txt, founder of Where magazine and for many years a public- relations executive,2.604590163934427,isco08-1120,naics-51,isco08-112
Indobit-A-NYT1983 - Jan 1 - March 31-64.txt," former director of sales of the General Outdoor Advertising Company, operator of illuminated displays",6.379459093982421,isco08-1120,150,isco08-1
Indobit-A-NYT1982_1001-1500-247.txt, a lawyer who served for 25 years as public defender of New Haven County,5.141518230723252,isco08-112,occ2000-043,occ2000-041
Indobit-A-NYT1980_501-904-104.txt," economics editor of the Hearst Newspapers and an author of books on investment, personal finance and economics",10.01086169442433,isco08-1120,isco08-1112,isco08-11
Indobit-A-NYT1980_1-500-447.txt," vice chairman of Merrill Lynch, Pierce, Fenner & Smith",15.301694915254236,isco08-1120,isco08-112,isco08-1
Indobit-A-NYT1986_1001-1500-439.txt, an artist who started painting at the age of 65 and the senior member of a family that included Senator Jacob K. Javits,10.135247776365945,occ2000-204,isco08-2651,occ2000-260
Indobit-A-NYT1980_1-500-80.txt, the widow of a newspaper editor who had been a journalist herself,4.481177900851007,isco08-2642,isco08-2641,occ2000-283
Indobit-A-NYT1985 - April 1 - June 30-142.txt," retired board chairman of Schieffelin & Company, a major importer and distributor of wines and spirits",1.9763863748560144,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1985 - Jan 1 - March 31-222.txt, an active figure in New York's motion picture industry for more than 50 years,10.130041841004184,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1983 - Oct 1 - Dec 31-98.txt, a patron of modern dance since the 1930's and one of Martha Graham's foremost early backers,10.080576131687243,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1982_1-500-93.txt, who founded and operated some of London's favorite clubs for the rich and famous,0.8055254297359561,isco08-112,isco08-1120,occ2000-962
Indobit-A-NYT1983 - Oct 1 - Dec 31-353.txt, a social worker who was a founder and the first president of the Adoption and Children's Services of the Family Service of Westchester,2.1780913276098044,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1986_1001-1500-452.txt, a former Foreign Service officer with the United States Information Agency,0.8657859209257475,occ2000-202,occ2000-093,occ2000-385
Indobit-A-NYT1986_1-500-208.txt, a violinist with the New York City Opera for more than 30 years and its orchestra personnel manager since 1960,5.010544815465729,isco08-2655,isco08-2652,occ2000-013
Indobit-A-NYT1984_501-1000-99.txt, the unorthodox young comedian who starred in ''Taxi'' and on ''Saturday Night Live,1.644275707481087,isco08-2655,occ2000-276,isco08-2659
Indobit-A-NYT1980_501-904-110.txt, an artist who produced scores of covers for The Saturday Evening Post and illustrated stories by some of the nation's leading writers in popular magazines,0.4615546055188496,144,141,isco08-3421
Indobit-A-NYT1984_1-500-447.txt," a leading British publisher, who on his 90th birthday ascribed his secret of longevity to ''being in a constant state of mild irritation",15.021143304620203,isco08-1120,isco08-112,isco08-1
Indobit-A-NYT1983 - April 1 - June 30-404.txt," a jazz pianist who influenced be-bop, and who recorded with Charlie Parker",2.7979746835443042,isco08-2652,KZ-Music,occ2000-275
Indobit-A-NYT1986_501-1000-156.txt, an author and a founding editor of the Reader's Digest Condensed Books,3.776590313438878,isco08-2641,isco08-264,isco08-2642
Indobit-A-NYT1980_501-904-20.txt, one of the stalwarts of the Italian Communist Party,0.066963249516441,isco08-1112,isco08-1,occ2000-371
Indobit-A-NYT1982_501-1000-57.txt, a former associate judge of the New York State Court of Appeals,1.004677033492823,isco08-2612,occ2000-211,occ2000-593
Indobit-A-NYT1984_1-500-292.txt, the actor who personified the suave and sophisticated leading man in the 1930's and 40's,1.737440820333806,isco08-2655,occ2000-270,150
Indobit-A-NYT1985 - July 1 - Sep 30-42.txt, the first Rhodes Scholar to hold a seat in Congress,0.00570884871550904,occ2000-205,occ2000-204,occ2000-023
Indobit-A-NYT1980_1-500-470.txt, professor emeritus of sociology at Rutgers University since his retirement in 1969,10.009546539379475,isco08-1120,isco08-1,isco08-11
Indobit-A-NYT1982_1001-1500-80.txt, a professor emeritus of Greek and Latin at the University of Michigan,20.539490084985836,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1983 - Jan 1 - March 31-444.txt," a television director, writer and producer",12.411993067590988,isco08-1120,isco08-2654,159
Indobit-A-NYT1980_501-904-195.txt, the Governor General of Canada until 1979,0.06964630225080386,occ2000-204,occ2000-542,occ2000-202
Indobit-A-NYT1980_501-904-228.txt, a journalist for 61 years and a former president of the National Press Club,2.209703670942061,isco08-2642,isco08-1120,occ2000-281
Indobit-A-NYT1980_1-500-273.txt, commander of the allied troops that accepted the first surrender of the German Army in Italy in World War II,0.679282245008095,isco08-11,isco08-1345,occ2000-023
Indobit-A-NYT1985 - Jan 1 - March 31-208.txt, a former Republican Assemblyman from Brooklyn who became the first Conservative to win election to the City Council,0.12539325842696628,isco08-23,isco08-231,occ2000-306
Indobit-A-NYT1986_1-500-8.txt, the slain American naturalist,1.0655452865064696,occ2000-161,occ2000-023,occ2000-206
Indobit-A-NYT1985 - Jan 1 - March 31-38.txt, an Estonian poet and retired curator of the Slavic and East European collections at the Yale University library,5.667750394039261,occ2000-240,isco08-2621,isco08-2641
Indobit-A-NYT1981 - Jan 1 - March 31-129.txt, a neurologist and expert in head injuries,5.064379562043795,occ2000-371,isco08-1112,isco08-1
Indobit-A-NYT1981 - Oct 1 - Dec 31-327.txt, retired chairman and chief executive officer of the John Hancock Mutual Life Insurance Company,3.975805963996152,isco08-1120,isco08-11,isco08-1
Indobit-A-NYT1986_1001-1500-12.txt, retired vice president for corporate development of the United Artists Corporation,3.166912362262008,isco08-1120,occ2000-001,isco08-2636
Indobit-A-NYT1980_1-500-435.txt," a philanthropist and the wife of Harry Liman, retired founder and president of the dress manufacturing firm of L. Liman & Son of New York City",2.024333948260329,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1985 - Oct 1 - Dec 31-52.txt," the Hollywood ''boy wonder'' who created the film classic ''Citizen Kane,'' scared tens of thousands of Americans with a realistic radio report of a Martian invasion of New Jersey and changed the face of film and theater with his daring new ideas",10.000651041666666,isco08-23,isco08-2655,isco08-231
Indobit-A-NYT1981 - Oct 1 - Dec 31-234.txt, an early flying-boat pilot who became an airline historian and held high posts at Pan American and three other airlines,10.030703624733475,isco08-1120,isco08-12,isco08-1
Indobit-A-NYT1982_1001-1500-75.txt, who had been in charge of the precollege division at the Juilliard School of Music in New York,0.0724223602484472,occ2000-306
Indobit-A-NYT1981 - July 1 - Sep 30-46.txt," a retired architect and former member of the firm of McKim, Mead & White of New York City",0.7369936890418817,001,occ2000-003,occ2000-130
Indobit-A-NYT1986_1001-1500-382.txt, founder of the company that manufactures the waterproof fabric Gore-Tex,1.7952258678078934,isco08-1120,naics-54,naics-31
Indobit-A-NYT1984_1-500-91.txt, retired chairman of the Standard Oil Comapny (Indiana) who spent 40 years in the oil business,1.5114606095457161,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1981 - April 1 - June 30-117.txt, an orthopedic surgeon who helped found the Alfred I. du Pont Institute for crippled children,1.4830075700743366,isco08-2212,occ2000-306,isco08-221
Indobit-A-NYT1982_501-1000-430.txt," retired partner in the securities investment concern of Spear, Leeds & Kellogg",0.8344936708860761,isco08-112,isco08-241,isco08-2611
Indobit-A-NYT1980_501-904-5.txt," a prominent defense attorney in Orange County, N.Y., since 1957",2.0869715808170515,isco08-2611,occ2000-210,naics-54
Indobit-A-NYT1987 - April 1 - June 30-41.txt, a lawyer and philanthropist,2.3470219435736674,isco08-2611,110–111,occ2000-210
Indobit-A-NYT1986_1-500-111.txt, a founder and former president of the National Conference of Christians and Jews,3.3425148977898465,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1985 - April 1 - June 30-287.txt, a retired businessman,1.4103496503496502,isco08-1120,isco08-0,isco08-112
Indobit-A-NYT1985 - Oct 1 - Dec 31-289.txt," a landscape architect, author and authority on early American gardens",1.8447386759581879,001,isco08-2641,occ2000-130
Indobit-A-NYT1984_1-500-227.txt, author of ''And Quiet Flows the Don'' and other works that won him the Nobel Prize for Literature in 1965,1.2611334427126057,isco08-2641,occ2000-285,isco08-264
Indobit-A-NYT1984_1-500-468.txt, an executive of the American Textile Manufacturers Institute until his retirement in 1976,5.146124818577649,isco08-1,isco08-1112,occ2000-371
Indobit-A-NYT1985 - April 1 - June 30-237.txt, retired president of the GTE Sylvania Corporation,2.8740438871473355,isco08-1120,isco08-11,occ2000-001
Indobit-A-NYT1986_501-1000-99.txt, chairman of the board of Schocken Books,12.159087947882735,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1986_1-500-21.txt," an industrialist, yachtsman and patron of the arts in the Boston area",5.135873015873016,occ2000-931,isco08-1120,isco08-12
Indobit-A-NYT1984_1-500-104.txt, the chairman and principal stockholder of World Airways,5.001866251944012,isco08-3421,occ2000-964,occ2000-272
Indobit-A-NYT1982_1-500-54.txt, a New York lawyer,2.546759388038943,isco08-2611,occ2000-210,110–111
Indobit-A-NYT1983 - April 1 - June 30-82.txt, a former major league pitcher who finished his career 9 victories short of 200,1.6561916428474208,isco08-3421,occ2000-272,occ2000-962
Indobit-A-NYT1986_501-1000-7.txt," a veteran comic actor who won two Emmy Awards for his portrayal of a pompous, egotistical anchorman on ''The Mary Tyler Moore Show",1.1899416119698338,isco08-2655,occ2000-276,occ2000-270
Indobit-A-NYT1984_1-500-395.txt, a New Jersey Republican who served in the House of Representatives for 14 years,5.006451612903226,occ2000-003,isco08-12,isco08-1111
Indobit-A-NYT1987 - Jan 1 - March 31-89.txt,,5.002004008016032,occ2000-270,isco08-1120,occ2000-023
Indobit-A-NYT1986_1001-1500-87.txt," a Johns Hopkins pediatrician who was the founder of pediatric cardiology, a co-developer of the first successful ''blue baby'' operation and one of the early leaders among woman in American medicine, was killed in an automobile accident Tuesday near her home in Kennett Square",5.001386001386002,isco08-2655,isco08-1120,isco08-2212
Indobit-A-NYT1980_1-500-221.txt, a pathologist who developed a test that has helped diagnose and cure many cases of a skin cancer called melanoma,5.069528851244044,isco08-231,073,070
Indobit-A-NYT1982_1-500-113.txt, the Western Hemisphere's first Christian Democratic President,0.06388852883992223,KZ-Music,naics-62,isco08-1120
Indobit-A-NYT1981 - Jan 1 - March 31-232.txt, an American who became an educator in Liberia and who was Assistant Minister of Education there before the coup that overthrew the Government of William R. Tolbert Jr. last April,10.032154340836012,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1981 - Oct 1 - Dec 31-330.txt, dean emeritus of Jefferson Medical College of Thomas Jefferson University in Philadelpia,5.996662929777388,occ2000-023,isco08-12,isco08-1345
Indobit-A-NYT1984_501-1000-165.txt, a writer and public-relations consultant who served with the United States Information Agency in Europe after World War II,1.1091537741562518,isco08-2641,isco08-231,isco08-2
Indobit-A-NYT1983 - Oct 1 - Dec 31-148.txt, Uzbek Communist Party leader and a top member of the Soviet hierarchy,1.0505957719410635,occ2000-003,occ2000-770,isco08-2641
Indobit-A-NYT1983 - Oct 1 - Dec 31-238.txt, a philanthropist and founder of the Manhattan law firm of Parker Chapin Flattau & Klimpl,1.7784900453380643,isco08-1120,isco08-112,occ2000-810
Indobit-A-NYT1981 - Oct 1 - Dec 31-204.txt, a retired investment banker and former State Department official,10.006113092205807,isco08-2641,isco08-1,isco08-12
Indobit-A-NYT1981 - Oct 1 - Dec 31-397.txt, founder of the now-defunct Foxhollow School and principal the for 40 years,1.7313744075829385,isco08-1120,occ2000-023,isco08-1345
Indobit-A-NYT1987 - Jan 1 - March 31-364.txt, an investment banker and philanthropist,15.207439024390244,isco08-1120,isco08-112,150
Indobit-A-NYT1982_1001-1500-358.txt," an actor, director, producer and founder of the Lemonade Opera company in the late 1940's",13.002687249857061,isco08-1120,isco08-2654,isco08-112
Indobit-A-NYT1982_501-1000-416.txt, medicine editor of Time magazine from 1949 until his retirement in 1969,1.9254607152179588,isco08-2642,isco08-2641,naics-51
Indobit-A-NYT1987 - Jan 1 - March 31-35.txt, retired chairman of the Goodyear Tire and Rubber Company,2.450487238979118,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1982_1-500-325.txt," poet, critic, essayist, translator and biographer, who taught at Sarah Lawrence College for 26 years",1.9839075070929453,isco08-2641,occ2000-285,isco08-231
Indobit-A-NYT1982_1001-1500-65.txt, a former president and chief executive officer of ACF Industries,20.334906527735217,isco08-1120,isco08-11,isco08-1112
Indobit-A-NYT1980_1-500-191.txt, gravel-voiced sidekick of Jimmy Durante in the late comedian's first nightclub acts and later radio and television shows,2.1251004903859334,isco08-2655,isco08-2654,naics-51
Indobit-A-NYT1980_501-904-375.txt, the actor who in a career spanning more than 50 years created some of the legendary comic roles of the American theater,6.710699260943718,isco08-2655,isco08-2654,150
Indobit-A-NYT1981 - April 1 - June 30-273.txt, a film director whose most recent movie credits included the ABC television miniseries ''Masada,2.8954749704375247,isco08-2654,isco08-2655,naics-71
Indobit-A-NYT1981 - Oct 1 - Dec 31-413.txt, an assistant professor at Cornell University's College of Medicine and clinical professor of medicine at the New York Medical College,2.0615791272644413,isco08-2310,isco08-231,isco08-11
Indobit-A-NYT1987 - July 1 - Aug 31-119.txt, a relief pitcher with seven major-league teams from 1957-74,2.203715415019763,isco08-3421,occ2000-272,occ2000-962
Indobit-A-NYT1986_501-1000-179.txt, the authority on literacy and clear writing who wrote ''Why Johnny Can't Read,0.008823529411764707,naics-51
Indobit-A-NYT1983 - April 1 - June 30-90.txt, an investment banker and former government official,20.25912858660999,isco08-1120,occ2000-001,isco08-2636
Indobit-A-NYT1985 - Jan 1 - March 31-257.txt, the art director who contributed the distinctive logotype and red background for the cover of Life magazine when the publication started in 1936,11.10816101670213,isco08-1120,isco08-2654,150
Indobit-A-NYT1981 - Jan 1 - March 31-180.txt, the executive director of the Jewish War Veterans of the United States from 1945 to 1959 and a former national commander of the organization,7.1098888536043185,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1985 - July 1 - Sep 30-126.txt, former president of the International Fur and Leather Workers Union,2.04296305557292,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1981 - Oct 1 - Dec 31-132.txt, a literary agent,5.003605769230769,occ2000-003,occ2000-050,isco08-2641
Indobit-A-NYT1982_1501-1630-19.txt, a leader in insulin research and a professor of biochemistry at the University of California,1.4220070986587932,isco08-2310,isco08-231,occ2000-770
Indobit-A-NYT1984_1-500-115.txt, executive producer and co-creator of the ''Trapper John,2.2122234156820624,isco08-2654,isco08-12,isco08-11
Indobit-A-NYT1983 - July 1 - Sep 30-311.txt," a freelance photographer whose work appeared in Newsweek, the Saturday Evening Post, and Collier's magazines",1.3740666024633788,isco08-3431,143,isco08-1120
Indobit-A-NYT1983 - Jan 1 - March 31-416.txt, the recipient of the world's first permanent artificial heart,0.06379987333755541,naics-62,KZ-Music,isco08-2212
Indobit-A-NYT1980_1-500-21.txt, who was president of Radcliffe College from 1943 to 1960 and took part in its postwar merger of courses with Harvard University,5.014734774066798,isco08-231,isco08-263,isco08-1120
Indobit-A-NYT1985 - Jan 1 - March 31-352.txt, a former Democratic State Assemblyman from the Buffalo area,0.1375438596491228,isco08-1120,occ2000-003,occ2000-012
Indobit-A-NYT1987 - Jan 1 - March 31-18.txt, chief of the metropolitan copy desk of The New York Times for 18 years,0.9088463822583076,isco08-1,isco08-1112,occ2000-371
Indobit-A-NYT1984_1001-1500-443.txt, a New York real- estate executive for 58 years,1.0673349633251834,isco08-1120,isco08-11,isco08-12
Indobit-A-NYT1980_501-904-146.txt, former director of the Mount Vernon (N.Y.) Hospital and former president of the Greater New York Hospital Association,2.4424813010361626,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1980_501-904-213.txt, basketball coach at the University of Nebraska for 17 years,2.2667175572519085,isco08-3422,occ2000-272,isco08-3421
Indobit-A-NYT1983 - July 1 - Sep 30-152.txt," a retired partner in Price Waterhouse & Company, the accounting concern",6.102494937221547,isco08-112,isco08-241,isco08-2611
Indobit-A-NYT1985 - July 1 - Sep 30-101.txt, a senior vice president at Dow Jones & Company,4.602857142857143,isco08-1120,occ2000-001,isco08-12
Indobit-A-NYT1980_501-904-170.txt,,0.7549640287769783,isco08-1120,isco08-112,isco08-1112
Indobit-A-NYT1987 - April 1 - June 30-117.txt, a noted horticulturist,10.043165467625899,isco08-1120,isco08-1,isco08-112
Indobit-A-NYT1984_1-500-224.txt, former director of the psychiatric clinic of the New York State Supreme Court,11.810334048421698,isco08-1120,150,isco08-1
Indobit-A-NYT1981 - Oct 1 - Dec 31-255.txt," a graphics consultant and founder and former president of Design and Production Inc., of Alexandria, Va.",5.710825123152709,isco08-231,isco08-2631,isco08-2
Indobit-A-NYT1987 - April 1 - June 30-249.txt, an emeritus lecturer at the University of California School of Journalism who helped change the course of American architecture,0.5370296688132475,isco08-2161,isco08-2162,occ2000-220
Indobit-A-NYT1985 - Oct 1 - Dec 31-351.txt, a physician who wrote frequently about the relationship between medicine and the law,0.7720999695214873,070,isco08-2212,occ2000-306
Indobit-A-NYT1982_1001-1500-466.txt, second wife of King Karl II,1.0704347826086957,occ2000-270,isco08-0,KZ-Music
Indobit-A-NYT1982_1-500-217.txt," a stage actor in the classical tradition whose fame among movie audiences was as a gravel-voiced villain, was found dead yesterday by the police in his apartment in Santa Monica",6.671519026631075,isco08-2655,naics-71,isco08-2654
Indobit-A-NYT1982_1001-1500-269.txt, a reporter who covered the Vietnam War from the soldier's point of view,2.1104363001745203,isco08-2642,occ2000-281,isco08-264
Indobit-A-NYT1981 - April 1 - June 30-175.txt," vice president for finance of Estee Lauder, the international cosmetics concern",3.611334214002642,isco08-1120,occ2000-001,isco08-12
Indobit-A-NYT1983 - July 1 - Sep 30-95.txt, a composer for more than 60 French films,5.005150214592275,occ2000-003,isco08-2652,152
Indobit-A-NYT1980_1-500-241.txt, former assistant collector of customs in the New York Customs District,5.983588941053729,occ2000-093,occ2000-490,occ2000-496
Indobit-A-NYT1982_1-500-458.txt, a former pitcher for the Chicago White Sox,2.1354043645699616,isco08-3421,occ2000-962,occ2000-272
Indobit-A-NYT1981 - April 1 - June 30-471.txt," a trustee and former president of the Bollingen Foundation, which sponsored projects in the arts and humanities",1.2121539600296076,isco08-1120,isco08-112,isco08-1111
Indobit-A-NYT1983 - April 1 - June 30-212.txt, a former general counsel to the American Civil Liberties Union,2.095010806665272,isco08-2611,isco08-11,isco08-1112
Indobit-A-NYT1985 - July 1 - Sep 30-410.txt, who was principal flutist for the Metropolitan Opera orchestra from 1944 until his retirement in 1965,1.4460272384815995,isco08-2652,occ2000-023,isco08-1345
Indobit-A-NYT1981 - Oct 1 - Dec 31-298.txt," Natalie Wood made scores of films, was nominated for the Academy Award three times, won numerous lesser acting awards",0.5739590369658848,naics-71,isco08-2655,isco08-2654
Indobit-A-NYT1984_501-1000-180.txt," 88; Top Louisiana Judge NEW ORLEANS, June 4 (AP) - Former Chief Justice John B. Fournet of the Louisiana Supreme Court, the only man to serve in the highest office in all three branches of Louisiana government",0.34968253968253965,naics-92,isco08-0,isco08-1120
Indobit-A-NYT1983 - April 1 - June 30-280.txt," a former vice president of Sea-Land Services Inc., the shipping concern",3.8656209150326797,isco08-1120,occ2000-001,isco08-2636
Indobit-A-NYT1986_501-1000-453.txt, one of the most distinguished American sculptors of the 20th century,0.01537616694124108,isco08-2651,144,141
Indobit-A-NYT1983 - Oct 1 - Dec 31-227.txt, retired president of CBS Toys,12.692664092664092,isco08-1120,isco08-11,isco08-1112
Indobit-A-NYT1984_1001-1500-499.txt, former chairman of the psychiatry department and dean of the medical school at the Downstate Medical Center of the State University of New York,1.1667905824039653,isco08-1120,isco08-2212,isco08-1345
Indobit-A-NYT1984_1501-1563-3.txt," former president and chairman of Schacht Steel Construction Inc., of Hillside, N.J.",13.271688311688312,isco08-1120,isco08-112,isco08-11
Indobit-A-NYT1983 - July 1 - Sep 30-372.txt, who was forced to abdicate to his son Baudouin in 1951 for surrendering to invading Nazi forces during World War II,0.5807609569610267,isco08-0,naics-62,isco08-2212
Indobit-A-NYT1982_1501-1630-80.txt, a clinical professor of radiology and attending radiologist at the Mount Sinai Medical Center,1.4170561027371171,isco08-231,isco08-2310,occ2000-306
Indobit-A-NYT1983 - Oct 1 - Dec 31-259.txt, the former commander of British troops in Palestine,1.2063388937664619,isco08-11,occ2000-371,isco08-1112
Indobit-A-NYT1981 - April 1 - June 30-95.txt, a cardiologist associated with the New York Hospital-Cornell Medical Center for more than 25 years,0.7378137892143769,occ2000-306,isco08-2212,isco08-2310
Indobit-A-NYT1981 - July 1 - Sep 30-192.txt, who started in the movie industry in 1914 as a secretary and later became president and chief executive officer of RKO Radio Pictures,12.602700493475828,isco08-1120,isco08-11,isco08-1112
Indobit-A-NYT1982_1-500-34.txt, a pioneer in the measurement of broadcast audiences,10.26377179080824,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1984_501-1000-270.txt," who wrote scripts for ''High Noon,'' ''The Guns of Navarone'' and ''The Bridge on the River Kwai,'' and produced many other films",0.5324535061082268,naics-71,isco08-2654,isco08-1120
Indobit-A-NYT1985 - April 1 - June 30-320.txt,,0.16042348411934554,isco08-11,occ2000-613,occ2000-874
Indobit-A-NYT1985 - July 1 - Sep 30-254.txt, former chairman of the Greater New York Conference on Soviet Jewry,5.008830022075055,isco08-2611,isco08-1120,isco08-11
Indobit-A-NYT1982_1-500-394.txt, matriarch of a politically active family and founder of Dunfey Hotels,2.0166990291262135,isco08-1120,isco08-112,isco08-1114
Indobit-A-NYT1986_501-1000-204.txt, who for 50 years was the physician for Rutgers University athletic teams until his retirement last year,10.136064257028112,isco08-1120,150,isco08-1
Indobit-A-NYT1981 - April 1 - June 30-235.txt, co-owner and editor in chief of three weekly newspapers in Maine who was a former White House correspondent for Time magazine,2.1717403220280915,isco08-2642,isco08-2641,naics-51
Indobit-A-NYT1980_1-500-271.txt, who helped bring about a modern renaissance in Italian sculpture with his portrayals of hefty nudes and men on horseback,0.06553846153846153,isco08-12,KZ-Music,occ2000-374
Indobit-A-NYT1982_1-500-372.txt," retired rector of St. Boniface Episcopal Church in Sarasota, Fla., and the former rector of the Protestant Episcopal Church of the Heavenly Rest at Fifth Avenue and 90th Street in Manhattan",5.8358704453441295,isco08-1345,occ2000-204,occ2000-306
Indobit-A-NYT1981 - July 1 - Sep 30-218.txt, who shaped the Museum of Modern Art from its beginning in 1929,5.00229709035222,isco08-0,isco08-231,KZ-Music
Indobit-A-NYT1984_1001-1500-197.txt, the San Francisco restaurateur who started with a beer-and-beans parlor 50 years ago and developed a multimillion-dollar chain of ''Trader Vic'' restaurants,0.06656934306569343,KZ-Music,isco08-0,isco08-2641
Indobit-A-NYT1980_1-500-251.txt, an artist who devoted her career to the development of embroidery and needlepoint,0.7985999075384206,isco08-1111,isco08-3421,isco08-2651
Indobit-A-NYT1983 - July 1 - Sep 30-43.txt," a retired chemical engineer who had been an official of the Standard Oil Company of New Jersey, now Exxon, and the Rand Corporation",1.5636363636363635,occ2000-023,occ2000-043,isco08-214
Indobit-A-NYT1982_1501-1630-53.txt, a designer and builder of automobiles whose ideas changed the face of Grand Prix racing,0.8116866028708133,naics-31,occ2000-846,isco08-2654
Indobit-A-NYT1984_501-1000-379.txt, a rock disk jockey known to FM radio listeners in Connecticut and New York as ''Stoneman,1.4871825312698748,KZ-Music,occ2000-913,occ2000-272
Indobit-A-NYT1983 - July 1 - Sep 30-77.txt, the ABC News anchorman since 1978,0.005859375000000001,isco08-2642,occ2000-281,occ2000-282
Indobit-A-NYT1983 - Oct 1 - Dec 31-258.txt, a physician who helped establish the modern field of dermatology in the United States,20.140301445709014,isco08-1120,isco08-11,isco08-112
Indobit-A-NYT1986_1-500-347.txt, a former chancellor of the University of California at Los Angeles and former president of the University of Washington,11.254968814968816,isco08-1120,isco08-1112,occ2000-001
Indobit-A-NYT1980_501-904-319.txt," a missionary who became principal of a girls' school in Nancheng, China, in 1906 and 47 years later founded an internationally known educational center in India",5.440126539047078,isco08-1120,isco08-112,occ2000-206
Indobit-A-NYT1984_501-1000-190.txt, a former official of the Agency for International Development,12.073447942824028,occ2000-043,isco08-1120,isco08-11
Indobit-A-NYT1984_501-1000-472.txt, a writer and former publisher of A.D. magazine,3.220302267002519,isco08-2641,isco08-2642,naics-51
Indobit-A-NYT1981 - July 1 - Sep 30-114.txt," who transferred the show-business savvy of the Broadway musical theater to the television screen with the popular ''Your Show of Shows,'' the most famous of the variety programs in the 50's",10.008071748878924,isco08-1120,isco08-2654,isco08-12
Indobit-A-NYT1983 - July 1 - Sep 30-5.txt," the widow of Jack Benny, who for decades on radio and television served as her husband's comedic foil",1.491200539135458,isco08-2655,isco08-2654,naics-51
Indobit-A-NYT1984_501-1000-411.txt,"67,Dies; Dutch Banker and Professor Christian F. Karsten, an international banking executive and an adjunct professor at Columbia University's Graduate School of Business",10.536377299818605,isco08-1120,isco08-12,isco08-112
Indobit-A-NYT1983 - Jan 1 - March 31-6.txt, an original member of the Civil Aeronautics Board when it was created in 1938 and its chairman for one year in 1953,5.5819995077798135,occ2000-003,isco08-1120,isco08-11
Indobit-A-NYT1986_1-500-308.txt, for many years a trustee of the Animal Medical Center on East 62d Street in Manhattan and long active in a variety of philanthropic organizations,5.550717411244605,isco08-112,occ2000-043,occ2000-041
Indobit-A-NYT1986_1-500-163.txt," chairman and president of the Schlegel Corporation of Rochester, a diversified manufacturing company",8.42784067719749,isco08-1120,isco08-112,isco08-2611
Indobit-A-NYT1981 - Jan 1 - March 31-136.txt, who introduced the game of field hockey in the United States,0.06927357032457496,KZ-Music
Indobit-A-NYT1982_1501-1630-10.txt, the Texas lawyer who earned national fame as special prosecutor in the Watergate case,1.8220351382520468,isco08-2611,occ2000-210,110–111
Indobit-A-NYT1980_1-500-148.txt, assistant general foreman of the pressroom at The New York Times,0.9903673240489766,isco08-11,occ2000-053,occ2000-204
Indobit-A-NYT1984_1-500-204.txt, a former government official in New York and in Puerto Rico,3.4485908781484,occ2000-023,occ2000-043,occ2000-095
Indobit-A-NYT1982_501-1000-299.txt, a major league pitcher from 1942 to 1953,2.1407612456747405,isco08-3421,occ2000-272,occ2000-962
Indobit-A-NYT1984_501-1000-312.txt," 76, FormerJustice inJersey Frederick W. Hall, a former associate justice on the New Jersey State Supreme Court and the author of the landmark Mount Laurel zoning decision",0.8309357172579497,isco08-2641,isco08-264,occ2000-285
Indobit-A-NYT1983 - Jan 1 - March 31-260.txt, a pioneer of radio news documentaries,1.200361990950226,naics-51,isco08-2656,isco08-2655
Indobit-A-NYT1984_1001-1500-500.txt, a playwright and a former director for CBS-TV,2.14321083172147,isco08-1120,isco08-2654,isco08-2641
Indobit-A-NYT1984_501-1000-208.txt, who helped spread contemporary Hungarian music abroad,21.221884816753928,isco08-2652,occ2000-455,occ2000-924
